29.905	-1002.848
29.834	-1069.818
30.158	-1109.150
30.096	-1065.344
30.616	-1112.377
30.454	-1085.949
29.718	-1092.741
30.473	-1117.605
29.844	-1103.098
30.731	-1140.888
30.459	-1158.641
30.598	-1200.565
30.675	-1165.187
30.640	-1193.573
30.407	-1179.009
30.471	-1156.130
30.437	-1176.199
30.486	-1150.814
30.686	-1162.791
30.708	-1127.020
30.928	-1175.251
30.859	-1158.990
31.006	-1125.601
30.628	-1158.190
30.658	-1136.635
30.445	-1170.390
31.014	-1106.760
30.747	-1162.536
30.729	-1144.229
30.433	-1125.383
30.927	-1139.821
30.956	-1197.444
30.862	-1158.590
31.127	-1211.063
30.720	-1158.274
31.009	-1153.115
30.998	-1152.605
30.886	-1196.645
30.932	-1147.337
31.119	-1166.439
31.081	-1170.374
31.139	-1167.191
31.203	-1171.185
30.853	-1152.802
30.839	-1171.530
30.895	-1176.276
30.793	-1156.983
30.862	-1151.174
30.794	-1155.378
31.003	-1161.530
31.216	-1206.074
31.105	-1169.970
72.462	-1192.083
41.334	-1172.563
31.265	-1167.286
31.699	-1153.429
51.666	-1171.533
31.808	-1164.665
31.733	-1167.327
31.880	-1182.440
31.833	-1195.507
32.144	-1181.171
56.354	-1173.215
51.132	-1188.709
58.241	-1195.664
64.371	-1179.593
54.119	-1153.690
32.590	-1151.748
33.431	-1171.010
32.373	-1197.422
33.119	-1171.265
33.086	-1209.675
32.053	-1208.197
32.494	-1178.937
32.617	-1212.200
32.165	-1198.636
32.307	-1156.414
31.998	-1161.246
31.472	-1158.370
32.227	-1170.921
31.882	-1203.450
31.858	-1145.964
32.069	-1172.495
31.569	-1181.439
31.930	-1202.301
31.964	-1212.514
31.905	-1224.826
31.777	-1196.024
31.953	-1157.981
32.061	-1153.371
32.237	-1113.664
32.266	-1184.004
32.505	-1155.723
32.573	-1183.680
32.918	-1154.384
32.476	-1156.349
32.476	-1187.371
32.890	-1176.642
32.840	-1126.414
32.581	-1161.821
32.455	-1184.740
32.363	-1198.559
30.789	-1201.160
60.655	-1173.332
32.582	-1193.878
82.806	-1178.455
32.471	-1134.453
32.596	-1189.965
41.799	-1182.753
32.710	-1209.278
32.516	-1188.663
32.309	-1226.711
32.201	-1194.337
80.617	-1173.247
76.467	-1190.326
32.149	-1190.076
61.673	-1193.003
31.807	-1186.809
31.665	-1248.576
31.489	-1236.978
31.585	-1227.810
31.543	-1235.520
31.455	-1233.508
31.641	-1253.951
31.686	-1226.036
31.261	-1231.073
31.176	-1215.115
31.727	-1236.794
31.837	-1205.220
32.143	-1235.299
31.895	-1230.917
31.852	-1247.562
31.887	-1220.736
31.864	-1257.879
32.041	-1217.459
32.210	-1250.645
32.132	-1251.069
31.864	-1253.648
31.814	-1258.882
31.525	-1259.751
32.016	-1281.974
31.526	-1251.436
31.308	-1247.356
31.646	-1218.426
31.937	-1238.410
32.257	-1240.360
32.346	-1225.604
32.000	-1253.092
32.007	-1250.126
32.309	-1249.744
32.402	-1247.559
32.252	-1251.952
32.380	-1269.974
32.351	-1238.034
32.520	-1214.598
32.045	-1242.099
32.368	-1213.314
32.416	-1239.823
32.367	-1246.478
32.580	-1221.916
32.476	-1252.205
32.110	-1222.239
32.340	-1246.653
32.382	-1226.251
32.469	-1237.528
32.384	-1204.066
32.331	-1190.199
32.452	-1205.787
32.453	-1242.690
32.591	-1206.685
32.289	-1232.160
32.573	-1211.376
32.571	-1194.188
32.712	-1211.696
32.518	-1254.441
32.394	-1195.556
32.340	-1198.827
32.082	-1225.510
32.468	-1225.935
32.379	-1225.378
32.524	-1233.977
32.630	-1245.535
32.569	-1220.188
32.341	-1248.599
32.307	-1245.858
32.303	-1246.939
32.484	-1248.696
32.348	-1252.158
32.415	-1268.931
32.309	-1257.464
32.411	-1242.827
32.046	-1234.452
32.392	-1260.421
32.386	-1245.073
32.427	-1255.884
32.510	-1233.555
32.407	-1258.091
32.438	-1247.505
32.436	-1268.133
32.407	-1227.871
32.468	-1248.894
32.183	-1258.494
32.241	-1216.107
32.476	-1274.362
32.522	-1256.093
32.612	-1217.421
32.448	-1214.710
32.495	-1240.811
32.516	-1228.599
32.357	-1225.733
32.420	-1218.425
32.063	-1281.443
32.283	-1257.676
32.325	-1292.991
32.473	-1262.039
32.344	-1246.241
32.214	-1263.783
32.389	-1246.063
32.325	-1212.775
32.149	-1234.856
31.895	-1235.024
32.088	-1234.972
32.296	-1205.392
32.219	-1246.384
32.363	-1246.600
32.227	-1229.954
32.406	-1168.101
32.276	-1191.485
32.171	-1234.013
32.217	-1226.236
32.161	-1233.231
32.082	-1238.340
32.005	-1246.355
31.937	-1216.149
32.056	-1256.207
32.060	-1255.515
32.174	-1243.891
32.292	-1206.668
32.479	-1234.240
32.547	-1250.494
32.593	-1250.242
32.570	-1225.612
31.623	-1241.737
33.270	-1222.950
33.409	-1219.313
33.247	-1224.142
32.598	-1181.903
32.845	-1158.405
34.512	-1183.554
32.523	-1201.547
32.658	-1162.588
32.972	-1209.696
32.897	-1239.940
32.236	-1209.891
51.084	-1200.798
33.739	-1227.841
32.004	-1227.874
32.697	-1244.665
32.374	-1235.023
32.662	-1231.527
32.729	-1246.249
32.913	-1207.172
32.708	-1243.052
32.825	-1215.146
32.545	-1251.922
32.785	-1223.110
32.847	-1261.591
32.940	-1253.100
33.198	-1221.940
32.601	-1232.907
32.474	-1258.125
32.152	-1208.597
32.519	-1203.163
32.729	-1197.953
32.667	-1216.483
32.528	-1239.328
32.746	-1224.548
32.650	-1243.060
32.540	-1253.902
32.657	-1236.838
32.736	-1276.809
32.736	-1255.847
32.871	-1236.074
32.884	-1228.018
33.266	-1204.664
33.330	-1191.466
33.091	-1198.679
32.949	-1212.911
33.134	-1215.607
