0	33.785
1	78.413
2	74.321
3	34.124
4	34.083
5	33.766
6	33.698
7	33.720
8	31.875
9	31.140
10	41.172
11	33.815
12	34.323
13	39.853
14	41.463
15	34.795
16	34.743
17	45.594
18	34.875
19	34.448
20	38.714
21	34.643
22	35.184
23	34.658
24	35.177
25	34.723
26	35.084
27	35.883
28	34.138
29	34.992
30	35.009
31	35.182
32	34.774
33	37.929
34	34.565
35	34.826
36	34.357
37	34.106
38	32.386
39	40.751
40	39.908
41	32.738
42	34.583
43	32.336
44	36.595
45	38.046
46	33.937
47	35.810
48	36.294
49	36.658
50	32.203
51	40.862
52	38.390
53	36.726
54	34.395
55	37.214
56	34.882
57	34.532
58	42.252
59	34.853
60	33.845
61	50.520
62	46.309
63	35.425
64	35.966
65	35.859
66	38.474
67	44.629
68	48.071
69	33.840
70	47.126
71	44.912
72	36.517
73	34.732
74	35.563
75	59.151
76	48.557
77	40.413
78	35.505
79	33.167
80	35.052
81	42.201
82	48.472
83	43.186
84	45.062
85	85.439
86	32.597
87	35.273
88	34.317
89	41.007
90	46.465
91	48.587
92	59.276
93	86.313
94	64.962
95	86.930
96	46.995
97	35.119
98	34.975
99	34.288
100	32.886
101	34.843
102	34.992
103	35.172
104	32.610
105	32.761
106	45.641
107	36.135
108	32.658
109	37.851
110	35.663
111	35.418
112	35.608
113	44.079
114	35.265
115	34.735
116	35.658
117	35.517
118	35.559
119	35.385
120	35.571
121	35.297
122	36.302
123	35.353
124	35.288
125	35.144
126	32.253
127	34.977
128	31.992
129	35.190
130	35.322
131	34.471
132	34.876
133	35.358
134	35.430
135	35.568
136	35.343
137	35.320
138	39.650
139	35.234
140	35.670
141	36.115
142	36.430
143	36.496
144	37.518
145	36.333
146	36.590
147	37.140
148	35.885
149	36.048
150	35.971
151	38.363
152	36.273
153	36.332
154	36.090
155	36.286
156	36.041
157	35.917
158	36.186
159	36.287
160	45.698
161	36.082
162	35.718
163	38.393
164	34.586
165	37.809
166	36.250
167	36.322
168	35.064
169	36.498
170	36.523
171	35.961
172	36.185
173	36.413
174	34.717
175	36.745
176	34.921
177	36.538
178	34.715
179	35.825
180	35.746
181	35.155
182	36.031
183	36.066
184	36.657
185	36.181
186	35.195
187	35.076
188	35.003
189	36.033
190	36.322
191	36.249
192	36.114
193	36.348
194	36.417
195	35.836
196	35.617
197	35.524
198	35.776
199	35.892
200	35.790
201	35.832
202	35.739
203	34.753
204	35.871
205	35.616
206	35.837
207	35.415
208	35.764
209	35.553
210	35.516
211	35.637
212	35.546
213	35.864
214	35.432
215	35.437
216	35.656
217	36.035
218	36.028
219	36.073
220	36.066
221	35.656
222	36.015
223	34.984
224	35.538
225	35.846
226	35.935
227	35.160
228	35.332
229	39.129
230	34.750
231	35.648
232	35.885
233	35.704
234	35.523
235	34.831
236	36.168
237	35.615
238	36.488
239	36.231
240	36.294
241	35.915
242	35.578
243	35.663
244	35.946
245	35.267
246	35.652
247	36.337
248	37.372
249	35.680
250	35.556
251	35.413
252	35.431
253	35.771
254	35.444
255	37.511
256	36.306
257	36.476
258	35.820
259	37.635
260	36.385
261	37.192
262	37.221
263	37.008
264	36.098
265	36.446
266	35.735
267	35.787
268	35.763
269	35.734
270	35.899
271	35.650
272	35.848
273	36.450
274	36.622
275	35.732
276	35.801
277	35.738
278	35.768
279	36.104
280	36.840
281	36.390
282	35.651
283	35.912
284	35.654
285	36.340
286	36.305
287	36.176
288	36.161
289	36.013
290	35.787
291	35.947
292	35.909
293	36.911
294	35.843
295	35.847
296	35.929
297	36.321
298	36.153
299	36.304
300	36.280
301	36.413
302	36.055
303	36.483
304	36.286
305	36.344
306	36.948
307	36.630
308	36.659
309	36.291
310	36.349
311	36.319
312	36.393
313	36.436
314	36.437
315	36.510
316	36.669
317	36.715
318	37.548
319	36.645
320	36.564
321	36.417
322	36.606
323	36.258
324	36.155
325	36.467
326	36.468
327	36.537
328	36.156
329	36.312
330	36.576
331	36.535
332	36.684
333	36.538
334	36.521
335	36.668
336	36.538
337	36.617
338	36.814
339	36.605
340	36.436
341	36.735
342	36.642
343	36.613
344	36.100
345	36.015
346	36.031
347	35.972
348	36.238
349	36.200
350	36.085
351	36.192
352	36.157
353	36.087
354	36.179
