2.461	-1482.629
3.415	-1496.141
3.491	-1550.077
3.568	-1569.095
3.234	-1557.933
3.185	-1585.883
3.061	-1596.339
3.191	-1580.957
3.036	-1595.150
3.149	-1604.966
3.573	-1639.155
3.529	-1637.244
3.614	-1649.190
3.646	-1619.588
3.752	-1627.978
4.107	-1639.529
4.035	-1685.702
3.926	-1659.554
3.992	-1663.697
4.090	-1672.266
3.853	-1672.139
3.894	-1686.654
3.827	-1714.916
3.957	-1683.562
3.937	-1711.593
3.925	-1706.495
3.832	-1682.524
4.073	-1683.034
4.028	-1697.005
3.748	-1705.123
3.773	-1698.221
3.932	-1646.463
4.004	-1667.523
4.010	-1677.919
3.911	-1680.116
3.848	-1629.089
4.173	-1650.118
4.003	-1689.654
4.135	-1676.396
4.140	-1686.831
4.182	-1687.528
4.193	-1706.022
4.081	-1704.508
4.283	-1661.314
4.269	-1658.352
4.342	-1703.056
4.442	-1675.756
4.387	-1728.250
4.423	-1707.270
4.513	-1696.704
4.247	-1700.954
4.342	-1697.886
4.270	-1732.862
4.411	-1726.151
4.285	-1701.201
4.250	-1702.100
4.307	-1713.474
4.056	-1663.450
4.234	-1729.547
4.164	-1720.303
4.059	-1718.831
4.221	-1710.223
4.312	-1689.575
4.380	-1696.196
4.414	-1700.228
4.259	-1711.712
4.273	-1703.518
4.256	-1645.958
4.409	-1658.370
4.439	-1695.809
4.367	-1726.269
4.332	-1711.723
4.358	-1743.420
4.351	-1734.321
4.337	-1716.222
4.141	-1735.115
4.221	-1708.947
4.377	-1742.080
4.289	-1701.648
4.038	-1686.228
4.241	-1676.231
4.273	-1703.873
4.100	-1704.781
4.300	-1702.091
4.420	-1744.247
4.233	-1735.898
4.240	-1706.370
4.524	-1705.711
4.697	-1689.443
4.315	-1718.391
4.934	-1698.431
4.688	-1698.739
4.626	-1700.636
4.444	-1724.221
4.508	-1715.879
4.547	-1684.628
4.493	-1688.675
4.480	-1766.947
4.401	-1759.093
4.424	-1703.553
4.453	-1703.578
4.413	-1732.352
4.493	-1719.024
4.453	-1690.785
4.580	-1686.218
4.671	-1723.654
4.475	-1722.593
4.499	-1723.653
4.686	-1752.199
4.488	-1717.074
4.591	-1736.611
4.557	-1767.536
4.587	-1711.709
4.583	-1705.046
4.677	-1731.844
4.500	-1720.660
4.651	-1729.499
4.805	-1718.449
4.823	-1691.197
4.795	-1701.408
4.570	-1718.815
4.448	-1699.530
4.500	-1718.267
4.600	-1744.629
4.649	-1699.280
4.665	-1718.845
4.591	-1716.101
5.068	-1720.470
5.184	-1711.706
5.160	-1716.433
5.224	-1696.711
5.145	-1703.109
5.416	-1676.498
5.531	-1676.763
5.417	-1665.785
5.473	-1673.616
5.371	-1679.245
5.265	-1701.690
5.344	-1682.950
5.379	-1696.472
5.347	-1647.128
4.995	-1707.170
5.498	-1700.663
5.477	-1731.132
5.614	-1716.209
5.486	-1726.099
5.467	-1716.992
5.460	-1736.209
5.467	-1723.701
5.350	-1748.730
5.395	-1760.947
5.364	-1761.970
5.363	-1762.193
5.412	-1747.188
5.305	-1730.152
5.461	-1731.810
5.449	-1727.482
5.705	-1742.736
5.837	-1715.088
5.843	-1745.465
5.708	-1734.098
5.726	-1719.136
5.716	-1738.317
5.730	-1771.585
5.662	-1719.687
5.761	-1759.122
5.750	-1747.116
5.795	-1742.691
5.742	-1757.526
5.865	-1761.247
5.828	-1769.274
5.872	-1771.614
5.870	-1795.993
5.830	-1763.377
5.632	-1714.243
5.734	-1737.220
5.804	-1759.037
5.853	-1742.081
5.851	-1748.852
5.824	-1731.258
5.746	-1692.245
5.671	-1718.891
5.537	-1676.390
5.553	-1680.486
5.619	-1704.876
5.503	-1693.968
5.491	-1720.332
5.365	-1725.455
5.726	-1698.810
5.724	-1702.671
5.348	-1721.007
5.660	-1728.827
5.849	-1725.602
5.706	-1687.985
5.700	-1732.602
5.834	-1714.039
5.650	-1721.347
6.022	-1740.445
6.086	-1713.717
5.635	-1697.698
5.658	-1730.145
5.633	-1719.066
5.790	-1709.834
5.514	-1724.806
5.447	-1717.740
5.459	-1705.249
5.721	-1768.205
5.601	-1724.152
5.729	-1756.315
5.700	-1760.250
5.803	-1764.530
5.516	-1744.099
5.619	-1762.275
5.428	-1729.249
5.568	-1717.171
5.601	-1734.588
5.534	-1719.224
5.676	-1739.932
5.730	-1762.379
5.535	-1726.433
5.636	-1727.891
5.790	-1731.807
5.319	-1761.247
5.735	-1734.589
5.676	-1760.615
5.624	-1710.334
5.855	-1723.917
5.845	-1746.225
5.708	-1746.231
5.512	-1751.298
5.652	-1740.573
5.387	-1756.720
5.448	-1736.305
5.353	-1734.997
5.427	-1747.564
5.667	-1748.973
5.581	-1732.536
5.667	-1764.170
5.749	-1760.784
5.687	-1772.623
5.768	-1711.703
5.793	-1738.462
5.884	-1766.506
5.820	-1753.727
5.736	-1742.139
5.831	-1714.785
5.869	-1699.980
5.888	-1739.138
5.809	-1757.855
5.387	-1722.007
5.380	-1740.544
5.551	-1711.552
5.480	-1688.701
5.472	-1707.344
5.365	-1686.969
5.363	-1717.642
5.521	-1736.477
5.455	-1721.742
5.452	-1713.654
5.468	-1695.877
5.450	-1684.778
5.523	-1706.735
5.597	-1690.082
5.345	-1650.172
5.422	-1677.685
5.422	-1654.352
5.639	-1725.923
5.519	-1705.919
5.729	-1735.721
5.590	-1730.603
5.448	-1698.062
5.540	-1690.729
5.527	-1716.209
5.607	-1742.192
5.396	-1668.813
5.519	-1711.749
5.382	-1721.552
5.562	-1731.031
5.435	-1701.761
5.638	-1750.607
5.554	-1708.328
5.590	-1755.867
5.633	-1727.368
5.574	-1754.926
5.514	-1757.562
5.635	-1746.474
5.531	-1758.454
5.592	-1732.948
5.632	-1733.692
5.538	-1730.546
5.379	-1728.704
5.207	-1735.818
5.748	-1761.205
5.582	-1788.268
5.514	-1772.122
5.479	-1780.800
5.449	-1794.944
5.601	-1778.928
5.638	-1787.563
5.597	-1806.317
5.423	-1779.739
5.350	-1791.665
5.348	-1771.188
5.459	-1774.812
5.469	-1783.473
5.475	-1767.636
5.734	-1758.323
5.722	-1785.359
5.646	-1789.384
5.697	-1739.400
5.551	-1759.116
5.554	-1731.240
5.634	-1716.185
5.682	-1743.299
5.620	-1721.569
5.585	-1760.095
5.616	-1784.522
5.717	-1792.173
5.689	-1806.738
5.662	-1781.568
5.626	-1782.404
5.386	-1767.862
5.574	-1815.493
5.632	-1793.989
5.704	-1822.852
5.782	-1805.385
5.802	-1791.500
5.808	-1805.466
5.825	-1773.815
5.895	-1797.181
5.706	-1824.237
5.677	-1793.954
5.794	-1813.801
5.772	-1797.881
5.820	-1770.677
5.808	-1790.247
5.814	-1776.369
5.895	-1808.628
5.829	-1816.292
5.812	-1798.146
5.771	-1817.103
5.825	-1788.634
5.770	-1805.007
5.787	-1815.766
5.816	-1796.863
5.814	-1798.868
5.853	-1810.482
5.793	-1781.915
5.790	-1788.342
5.811	-1766.955
5.761	-1789.895
5.834	-1790.409
5.797	-1786.457
5.670	-1814.368
5.720	-1810.213
5.829	-1806.073
5.828	-1818.130
5.823	-1838.817
5.906	-1796.188
5.767	-1795.405
5.719	-1788.742
5.859	-1782.199
5.920	-1801.598
5.884	-1781.703
5.856	-1758.277
5.822	-1784.421
5.764	-1756.512
5.831	-1780.746
5.869	-1814.807
5.865	-1808.782
5.860	-1803.026
5.957	-1817.193
5.822	-1799.634
5.777	-1804.913
5.866	-1796.933
5.878	-1811.592
5.932	-1805.082
5.765	-1784.864
5.836	-1814.810
5.874	-1778.202
5.967	-1760.204
5.968	-1796.265
5.958	-1760.821
5.988	-1770.851
5.936	-1798.981
6.008	-1775.837
6.030	-1764.337
5.999	-1776.730
6.012	-1800.860
5.827	-1750.571
6.107	-1798.529
5.994	-1777.891
6.036	-1769.435
5.957	-1754.640
5.944	-1746.300
6.062	-1730.157
5.875	-1764.707
5.928	-1744.540
5.882	-1795.381
5.901	-1745.857
6.034	-1784.893
6.011	-1755.083
5.966	-1740.209
5.982	-1746.648
5.977	-1761.371
5.791	-1762.581
5.786	-1770.488
5.928	-1763.217
5.822	-1771.267
5.724	-1737.411
5.390	-1730.039
5.615	-1746.078
5.640	-1762.292
5.625	-1741.018
5.573	-1779.323
5.672	-1768.291
5.689	-1766.419
5.864	-1742.023
5.833	-1735.015
5.857	-1724.253
5.902	-1739.878
5.989	-1748.113
5.921	-1804.947
5.957	-1810.140
5.827	-1778.431
5.744	-1748.762
5.748	-1796.615
5.644	-1787.968
5.713	-1790.948
5.724	-1730.483
5.767	-1778.481
5.533	-1743.113
5.502	-1740.657
5.620	-1723.449
5.787	-1684.155
5.716	-1725.478
5.785	-1704.717
5.664	-1733.251
5.807	-1749.166
5.623	-1713.734
5.858	-1729.396
5.800	-1751.337
5.619	-1730.313
5.810	-1722.244
5.936	-1735.043
5.825	-1759.177
5.882	-1752.773
5.851	-1740.421
5.937	-1719.164
5.709	-1737.690
5.889	-1724.425
5.782	-1742.230
5.760	-1737.023
5.753	-1732.652
5.841	-1764.140
5.900	-1730.305
5.836	-1726.111
5.748	-1759.363
5.705	-1781.136
5.859	-1773.229
6.052	-1772.459
5.975	-1790.072
5.748	-1769.585
6.087	-1743.323
5.489	-1787.521
5.791	-1764.052
5.801	-1767.486
5.760	-1777.253
5.819	-1735.208
5.808	-1787.350
5.889	-1758.228
5.541	-1747.488
5.960	-1759.122
6.197	-1767.870
6.218	-1769.316
6.164	-1789.287
5.914	-1762.468
6.077	-1761.092
5.936	-1762.021
6.011	-1775.895
6.092	-1785.999
5.977	-1803.116
5.820	-1772.585
5.936	-1764.040
6.154	-1729.678
6.360	-1786.267
6.437	-1758.013
6.006	-1796.186
5.957	-1743.156
6.106	-1755.417
6.189	-1797.958
6.290	-1797.289
6.227	-1760.332
6.147	-1773.509
6.414	-1760.849
6.636	-1762.271
6.319	-1758.621
6.490	-1752.578
6.585	-1736.464
6.415	-1767.723
6.487	-1785.537
6.481	-1767.613
6.552	-1764.103
6.582	-1748.981
6.604	-1768.678
6.542	-1725.780
6.362	-1774.552
6.171	-1772.214
6.098	-1764.400
6.134	-1785.831
6.274	-1780.288
6.304	-1764.212
6.321	-1794.240
6.371	-1803.406
6.314	-1775.295
6.389	-1814.404
6.415	-1808.552
6.376	-1782.827
5.866	-1765.014
6.338	-1797.977
6.457	-1793.326
6.337	-1777.228
6.573	-1777.948
6.499	-1788.843
6.308	-1815.451
5.842	-1782.602
6.478	-1789.097
6.531	-1824.024
6.464	-1782.037
6.249	-1788.134
6.441	-1783.963
6.500	-1782.479
6.222	-1775.528
6.418	-1763.623
6.226	-1744.872
6.272	-1773.634
6.398	-1782.963
6.394	-1784.690
6.228	-1775.615
6.171	-1770.027
6.193	-1798.652
6.172	-1807.970
6.180	-1776.294
6.131	-1799.069
6.141	-1764.006
6.277	-1777.014
6.106	-1786.901
6.149	-1810.060
6.031	-1819.507
5.929	-1811.948
5.985	-1824.698
5.968	-1804.180
5.978	-1798.749
5.966	-1759.393
6.025	-1758.108
6.008	-1779.322
6.024	-1803.463
6.035	-1810.568
5.925	-1793.504
5.938	-1775.337
6.051	-1764.645
5.997	-1792.703
5.917	-1815.716
5.951	-1790.041
5.751	-1788.304
5.672	-1770.589
5.854	-1793.514
6.046	-1759.532
5.975	-1774.756
6.048	-1775.702
5.963	-1723.456
6.126	-1774.769
6.071	-1786.163
6.228	-1787.034
6.238	-1772.903
5.954	-1773.127
6.132	-1748.936
6.072	-1762.858
5.873	-1716.558
5.733	-1761.939
5.795	-1761.697
5.897	-1762.799
5.839	-1715.726
6.067	-1751.339
6.027	-1765.532
5.942	-1754.912
6.050	-1775.511
6.013	-1740.806
6.100	-1739.866
5.804	-1792.644
5.972	-1768.677
6.013	-1770.458
5.927	-1764.327
6.063	-1755.644
6.052	-1756.177
6.111	-1746.943
5.776	-1744.824
6.087	-1753.392
6.137	-1724.379
6.014	-1720.266
5.899	-1744.573
5.999	-1704.035
6.017	-1745.477
5.797	-1759.103
6.045	-1793.878
5.672	-1760.808
5.903	-1756.947
6.016	-1734.879
5.933	-1729.102
5.736	-1723.062
5.621	-1757.748
5.581	-1737.410
5.457	-1722.339
5.821	-1737.554
5.773	-1759.623
5.675	-1744.765
5.703	-1759.141
5.594	-1747.920
5.938	-1777.529
5.800	-1705.737
5.871	-1749.232
5.803	-1752.441
5.734	-1736.124
5.688	-1729.809
5.754	-1741.920
5.768	-1802.828
5.714	-1772.126
5.746	-1768.014
5.875	-1799.001
5.896	-1769.659
5.666	-1786.743
6.015	-1755.065
5.770	-1769.760
6.113	-1753.112
5.702	-1739.695
5.983	-1744.493
6.181	-1764.003
6.568	-1777.490
6.153	-1796.159
6.727	-1763.865
6.667	-1797.144
6.486	-1797.760
6.473	-1786.588
6.434	-1762.268
6.539	-1781.602
6.566	-1782.314
6.578	-1758.186
6.594	-1750.750
6.472	-1754.486
6.427	-1779.216
6.371	-1803.328
6.375	-1763.876
6.496	-1805.744
6.530	-1795.671
6.509	-1799.437
6.428	-1802.865
6.423	-1781.733
6.469	-1791.286
6.412	-1792.777
6.490	-1811.157
6.443	-1816.493
6.369	-1801.987
6.298	-1790.769
6.367	-1783.854
6.341	-1787.085
6.382	-1788.103
6.481	-1809.558
6.370	-1818.648
6.419	-1790.448
6.482	-1804.731
6.360	-1797.418
6.447	-1807.911
6.648	-1798.168
6.623	-1776.008
6.414	-1793.537
6.383	-1775.446
6.369	-1801.331
6.488	-1770.031
6.636	-1802.119
6.633	-1776.378
6.607	-1806.210
6.676	-1793.816
6.479	-1762.825
6.541	-1786.280
6.516	-1772.696
6.477	-1805.033
6.404	-1801.496
6.536	-1790.567
6.594	-1749.242
6.587	-1795.151
6.689	-1803.850
6.770	-1805.056
6.749	-1820.151
6.651	-1842.895
6.678	-1802.836
6.752	-1818.921
6.794	-1808.946
6.761	-1827.766
6.733	-1780.693
6.677	-1831.403
6.686	-1826.595
6.523	-1837.676
6.651	-1833.844
6.584	-1807.494
6.273	-1812.817
6.488	-1789.051
6.435	-1798.621
6.248	-1761.478
6.136	-1794.524
6.525	-1782.580
6.646	-1769.653
6.642	-1770.910
6.568	-1769.311
6.591	-1815.949
6.522	-1802.946
6.634	-1806.380
6.746	-1755.668
6.580	-1767.236
6.552	-1771.905
6.605	-1766.319
6.639	-1789.208
6.402	-1774.844
6.626	-1787.527
6.605	-1798.117
6.648	-1735.311
6.597	-1796.521
6.690	-1803.435
6.590	-1814.717
6.660	-1812.652
6.611	-1787.086
6.673	-1805.036
6.588	-1824.015
6.681	-1778.378
6.658	-1785.403
6.722	-1785.935
6.786	-1785.193
6.675	-1768.472
6.648	-1771.054
6.676	-1799.212
6.510	-1772.025
6.439	-1759.076
6.329	-1784.811
6.610	-1792.176
6.537	-1760.803
6.528	-1777.672
6.449	-1785.009
6.456	-1776.759
6.363	-1802.475
6.330	-1748.763
6.364	-1782.711
6.442	-1788.512
6.504	-1776.723
6.538	-1819.049
6.446	-1796.553
6.416	-1819.035
6.395	-1767.859
6.304	-1789.281
6.075	-1812.408
6.160	-1783.554
6.254	-1816.178
6.309	-1756.219
6.201	-1795.699
6.504	-1766.130
6.448	-1809.425
6.561	-1800.100
6.694	-1812.889
6.505	-1810.582
6.575	-1806.179
6.380	-1810.837
6.437	-1813.565
6.345	-1827.870
6.500	-1786.319
6.425	-1776.467
6.262	-1783.012
6.368	-1781.207
6.243	-1758.837
6.248	-1775.368
6.428	-1799.136
6.428	-1772.977
6.550	-1804.644
6.515	-1822.185
6.611	-1802.737
6.521	-1848.571
6.490	-1823.184
6.299	-1803.882
